STATE,CANDIDATE,TYPE
TX,TRUMP,ELECTORAL_VOTE_POP
TX,TRUMP,ELECTORAL_VOTE_POP
TX,TRUMP,ELECTORAL_VOTE_POP
TX,TRUMP,ELECTORAL_VOTE_POP
TX,TRUMP,ELECTORAL_VOTE_POP
TX,OTHERS,ELECTORAL_VOTE_POP
TX,OTHERS,ELECTORAL_VOTE_POP
TX,CLINTON,ELECTORAL_VOTE_POP
TX,CLINTON,ELECTORAL_VOTE_POP
TX,CLINTON,ELECTORAL_VOTE_POP
TX,CLINTON,ELECTORAL_VOTE_POP
TX,CLINTON,ELECTORAL_VOTE_POP
TX,CLINTON,ELECTORAL_VOTE_POP
TX,CLINTON,ELECTORAL_VOTE_POP
TX,CLINTON,ELECTORAL_VOTE_POP
TX,CLINTON,ELECTORAL_VOTE_POP
TX,CLINTON,ELECTORAL_VOTE_POP
TX,CLINTON,ELECTORAL_VOTE_POP
TX,CLINTON,ELECTORAL_VOTE_POP
TX,CLINTON,ELECTORAL_VOTE_POP
TX,CLINTON,ELECTORAL_VOTE_POP
TX,CLINTON,ELECTORAL_VOTE_POP
TX,TRUMP,ELECTORAL_VOTE_POP
TX,TRUMP,ELECTORAL_VOTE_POP
TX,CLINTON,ELECTORAL_VOTE_POP
UT,TRUMP,ELECTORAL_VOTE_POP
UT,TRUMP,ELECTORAL_VOTE_POP
UT,TRUMP,ELECTORAL_VOTE_POP
UT,CLINTON,ELECTORAL_VOTE_POP
UT,CLINTON,ELECTORAL_VOTE_POP
UT,CLINTON,ELECTORAL_VOTE_POP
VT,TRUMP,ELECTORAL_VOTE_POP
VT,CLINTON,ELECTORAL_VOTE_POP
VT,CLINTON,ELECTORAL_VOTE_POP
VA,TRUMP,ELECTORAL_VOTE_POP
VA,TRUMP,ELECTORAL_VOTE_POP
VA,TRUMP,ELECTORAL_VOTE_POP
VA,TRUMP,ELECTORAL_VOTE_POP
VA,TRUMP,ELECTORAL_VOTE_POP
VA,TRUMP,ELECTORAL_VOTE_POP
VA,CLINTON,ELECTORAL_VOTE_POP
VA,CLINTON,ELECTORAL_VOTE_POP
VA,CLINTON,ELECTORAL_VOTE_POP
VA,CLINTON,ELECTORAL_VOTE_POP
VA,CLINTON,ELECTORAL_VOTE_POP
VA,CLINTON,ELECTORAL_VOTE_POP
VA,CLINTON,ELECTORAL_VOTE_POP
WA,TRUMP,ELECTORAL_VOTE_POP
WA,TRUMP,ELECTORAL_VOTE_POP
WA,TRUMP,ELECTORAL_VOTE_POP
WA,TRUMP,ELECTORAL_VOTE_POP
WA,CLINTON,ELECTORAL_VOTE_POP
WA,CLINTON,ELECTORAL_VOTE_POP
WA,CLINTON,ELECTORAL_VOTE_POP
WA,CLINTON,ELECTORAL_VOTE_POP
WA,CLINTON,ELECTORAL_VOTE_POP
WA,CLINTON,ELECTORAL_VOTE_POP
WA,OTHERS,ELECTORAL_VOTE_POP
WA,OTHERS,ELECTORAL_VOTE_POP
WV,TRUMP,ELECTORAL_VOTE_POP
WV,TRUMP,ELECTORAL_VOTE_POP
WV,TRUMP,ELECTORAL_VOTE_POP
WV,CLINTON,ELECTORAL_VOTE_POP
WV,CLINTON,ELECTORAL_VOTE_POP
WI,TRUMP,ELECTORAL_VOTE_POP
WI,TRUMP,ELECTORAL_VOTE_POP
WI,TRUMP,ELECTORAL_VOTE_POP
WI,TRUMP,ELECTORAL_VOTE_POP
WI,TRUMP,ELECTORAL_VOTE_POP
WI,CLINTON,ELECTORAL_VOTE_POP
WI,CLINTON,ELECTORAL_VOTE_POP
WI,CLINTON,ELECTORAL_VOTE_POP
WI,CLINTON,ELECTORAL_VOTE_POP
WI,CLINTON,ELECTORAL_VOTE_POP
WY,CLINTON,ELECTORAL_VOTE_POP
WY,CLINTON,ELECTORAL_VOTE_POP
WY,TRUMP,ELECTORAL_VOTE_POP
